"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000197956",8203.29719438676,-0.733460250247237,0.0384677125541026,-19.0669057645595,4.7562868955221e-81,1.48828357253088e-79,"S100A6","6277"
"ENSG00000196420",1.57020931414927,-3.00427446026129,1.80392745825108,-1.66540757862512,0.095831468450637,0.153002294662061,"S100A5","6276"
"ENSG00000196154",53.1406988757243,-0.972740115682901,0.248851096275771,-3.90892437381482,9.27079778597807e-05,0.000241433819353306,"S100A4","6275"
"ENSG00000188015",12.6605607517934,-0.568732573591029,0.506333246633244,-1.1232376648634,0.261336569999207,0.362300106912455,"S100A3","6274"
"ENSG00000196754",32.3680432590693,-1.05623354093027,0.322217117367474,-3.27801809400983,0.00104538694418096,0.00239498100160717,"S100A2","6273"
"ENSG00000188643",3935.56343349427,-0.310150009975246,0.0458015334449596,-6.77160755650153,1.27359224231533e-11,5.86935661890034e-11,"S100A16","140576"
"ENSG00000189334",0.912125720296364,0.816307944880823,1.90588769226972,0.428308524259728,0.668426513640739,0.76017666732862,"S100A14","57402"
"ENSG00000189171",822.206224766748,0.18387990086011,0.0723014761638276,2.54323854250855,0.0109830219708469,0.0215392917905977,"S100A13","6284"
"ENSG00000160678",3.9052914357033,0.522094548651009,0.894361778216604,0.583762143427114,0.559380351105019,0.666409151611492,"S100A1","6271"
"ENSG00000160679",696.308883841923,-0.0762131692018382,0.0768917976070997,-0.99117424190381,0.321600505848785,0.430533949968152,"CHTOP","26097"
"ENSG00000143553",346.315789485707,0.0335927763338459,0.103563724027934,0.324368176686898,0.745659309705159,0.820915389229181,"SNAPIN","23557"
"ENSG00000143621",2696.97762317333,-0.277663963731425,0.0473570420810891,-5.86320326459543,4.54021861345958e-09,1.75350476743101e-08,"ILF2","3608"
"ENSG00000169418",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"NPR1","4881"
"ENSG00000143624",724.372791566631,-0.299261419435756,0.0736204240537632,-4.06492387516286,4.80481419026409e-05,0.000129386719415517,"INTS3","65123"
"ENSG00000143554",73.4475712871071,0.577207297048432,0.207993736596898,2.77511864776529,0.00551815724996099,0.0113727592714201,"SLC27A3","11000"
"ENSG00000143614",411.157034555401,-0.309187286612699,0.0953679509882149,-3.24204602708626,0.00118674854225215,0.0026987039061429,"GATAD2B","57459"
"ENSG00000198837",541.493424057758,-0.141434760037268,0.0828542894431366,-1.70703002811141,0.0878164712585889,0.141679162934765,"DENND4B","9909"
"ENSG00000160741",557.169997493824,0.509561126542532,0.0831287419376781,6.12978272815137,8.79991645355835e-10,3.57183058916395e-09,"CRTC2","200186"
"ENSG00000143570",1812.84809046505,0.375217471956324,0.0566175818908396,6.62722531456315,3.420553313576e-11,1.52763984046918e-10,"SLC39A1","27173"
"ENSG00000143578",34.3406570396583,-0.212775985667436,0.311451925554814,-0.68317441058809,0.494496640343912,0.606648780091782,"CREB3L4","148327"
"ENSG00000143543",1380.32905216578,0.0529487498986232,0.0602273701438012,0.879147632915081,0.379321233784711,0.493261404454521,"JTB","10899"
"ENSG00000143545",2985.1932894498,0.36598533454113,0.0473268776445865,7.73313923833285,1.04926425226904e-14,5.69578510126747e-14,"RAB13","5872"
"ENSG00000177954",4259.30232542687,0.00358916343551024,0.0424404994656293,0.0845693024517054,0.932603804707156,0.954626675494795,"RPS27","6232"
"ENSG00000143552",1.84245757822999,-0.557367073554563,1.41374419853075,-0.394248884723143,0.693397297448566,0.77986394902981,"NUP210L","91181"
"ENSG00000143549",7704.01455203223,-0.901706982339953,0.0438893719361555,-20.544996261319,8.53178862411883e-94,3.36207221235998e-92,"TPM3","7170"
"ENSG00000143612",2012.64879953187,-0.206653784351325,0.0534118409128543,-3.86906312943786,0.000109254353847397,0.000281945485379606,"C1orf43","25912"
"ENSG00000143569",3761.08684834777,0.199512157865499,0.044276613688878,4.50603922123374,6.60488842766238e-06,1.95036757457199e-05,"UBAP2L","9898"
"ENSG00000143575",899.074005901073,-0.333747079211222,0.0671244233634701,-4.97206623890122,6.6243062451108e-07,2.15945643531172e-06,"HAX1","10456"
"ENSG00000143595",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"AQP10","89872"
"ENSG00000143515",2068.39070230711,-0.987265411039448,0.050867750079889,-19.4084741214016,6.5441760319898e-84,2.17715725416401e-82,"ATP8B2","57198"
"ENSG00000160712",123.733718122775,-0.221940588738574,0.165348995669058,-1.34225543881006,0.17951318654353,0.264990519158508,"IL6R","3570"
"ENSG00000169291",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007911,NA,"SHE","126669"
"ENSG00000163239",0.177436594104331,0.785955538541566,4.05983006390922,0.193593211087453,0.846494414395661,NA,"TDRD10","126668"
"ENSG00000160714",1442.89814659291,0.652623044355845,0.0594009406802145,10.9867459485069,4.42596745426038e-28,4.15741926965516e-27,"UBE2Q1","55585"
"ENSG00000160716",1.91478100982824,2.12495850578984,1.47896917522022,1.43678349852926,0.150779520604411,0.22768325560121,"CHRNB2","1141"
"ENSG00000160710",4727.49994764025,0.0959777195374401,0.0416765572286065,2.30291861707717,0.0212834224725103,0.0393816798995426,"ADAR","103"
"ENSG00000143603",0.343793552359272,-0.175813377778436,2.97386105837035,-0.0591195668955631,0.952856873769878,NA,"KCNN3","3782"
"ENSG00000163344",237.366719977439,-0.764695338455498,0.123289674030357,-6.20242809845706,5.55985888573287e-10,2.29142058886832e-09,"PMVK","10654"
"ENSG00000163346",2917.79069939981,1.81056662201437,0.0547035645119071,33.0977814365326,3.19851269729404e-240,8.27011932152975e-238,"PBXIP1","57326"
"ENSG00000163348",448.788601099075,0.303661927750672,0.0947354138310416,3.20536867334792,0.00134889585221871,0.00303836574507096,"PYGO2","90780"
"ENSG00000160691",8957.31789257542,0.415446457172779,0.0370939431233158,11.1998461795141,4.08442063735206e-29,3.95767201533824e-28,"SHC1","6464"
"ENSG00000173207",201.547644874983,-2.53293182589029,0.153231986960318,-16.5300462138251,2.22972629064287e-61,4.91206368781683e-60,"CKS1B","1163"
"ENSG00000160688",469.622370069939,0.469104363351344,0.0959033225939633,4.89142973009855,1.00106133474978e-06,3.21640330314853e-06,"FLAD1","80308"
"ENSG00000163352",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"LENEP","55891"
"ENSG00000160685",405.921295938792,-0.770055294977674,0.0942494260868107,-8.17039770903641,3.07374468801587e-16,1.79409303809814e-15,"ZBTB7B","51043"
"ENSG00000163354",0.878903607398124,3.19448965263815,1.99340251144232,1.60253116683734,0.10903820122402,0.171468737690953,"DCST2","127579"
"ENSG00000163357",0.385411482887772,-0.175813050822712,2.86692031128096,-0.0613247079560986,0.951100613727003,NA,"DCST1","149095"
"ENSG00000143537",1182.89314485373,0.118868699140051,0.0602769733734252,1.97204160208312,0.0486048575574733,0.0835867433701332,"ADAM15","8751"
"ENSG00000243364",99.8593509246666,0.712440981801788,0.182261534918901,3.90889378891052,9.27197141455156e-05,0.000241433819353306,"EFNA4","1945"
"ENSG00000143590",2.85976900435012,-0.115995782489894,1.04236170501901,-0.1112816999429,0.911392966595445,0.940492195888787,"EFNA3","1944"
"ENSG00000169242",2.07073659103766,0.716256600743483,1.28318022405587,0.558188621766272,0.576715589711581,0.682975842600986,"EFNA1","1942"
"ENSG00000169241",181.798868748699,-0.49673554126169,0.141058345627151,-3.52148991293768,0.000429128993493956,0.0010340914169578,"SLC50A1","55974"
"ENSG00000179085",124.570275690873,0.357935903272352,0.164534974240198,2.1754396287188,0.0295971875538715,0.0531825591525186,"DPM3","54344"
"ENSG00000163463",24.4250370182284,0.142747042818318,0.370381228477932,0.385405716712294,0.699936847781325,0.785297599162695,"KRTCAP2","200185"
"ENSG00000163462",122.944932433525,0.191368539797396,0.169941560502752,1.12608439766738,0.260129797462072,0.361133473530145,"TRIM46","80128"
"ENSG00000185499",35.3585153869688,-0.263015480887153,0.306147794002936,-0.859112775069126,0.39027829983122,0.504510269530086,"MUC1","4582"
"ENSG00000279487",0.313255257680161,1.68121299300568,3.01347004152366,0.55789935517515,0.576913111879754,NA,NA,NA
"ENSG00000169231",227.193285845597,0.222094352601844,0.122397617704793,1.81453166137193,0.0695959128443239,0.115377341226057,"THBS3","7059"
"ENSG00000173171",194.608194376473,0.186293352982012,0.141915031498291,1.31271050723232,0.189280515679168,0.277408138432734,"MTX1","4580"
"ENSG00000177628",1051.80398582278,0.623584429497821,0.0656610388422026,9.49702350881817,2.15975295988633e-21,1.60193453058907e-20,"GBA1","2629"
"ENSG00000160767",1087.73131518694,0.196629996968725,0.0650681058025017,3.02191057421507,0.00251184742037681,0.00545770415472703,"ENTREP3","10712"
"ENSG00000116521",1615.60152104682,0.526642882977017,0.0600436723008879,8.77099722245384,1.77090815451701e-18,1.14271647903992e-17,"SCAMP3","10067"
"ENSG00000176444",234.044133547878,0.378307020018888,0.124563252821337,3.03706760581709,0.00238891869882066,0.0052105792190645,"CLK2","1196"
"ENSG00000143630",42.093193570985,1.18916442121752,0.283448236357325,4.19534951601682,2.72451126402119e-05,7.51241291097181e-05,"HCN3","57657"
"ENSG00000160752",878.839757708716,0.225179250654972,0.0677434364233982,3.32400100354513,0.000887358765967191,0.00205336685395266,"FDPS","2224"
"ENSG00000160753",577.447131856615,0.27644630911252,0.0905785260244255,3.05200715054662,0.00227316685677511,0.00496913870292962,"RUSC1","23623"
"ENSG00000116539",1537.30561582192,-0.0306194831927004,0.0571928694174809,-0.535372390029825,0.59239237825367,0.696392986416414,"ASH1L","55870"
"ENSG00000125459",185.127153180556,-1.00174405821635,0.139190041285705,-7.19695208768671,6.15733865261076e-13,3.04315416036812e-12,"MSTO1","55154"
"ENSG00000163374",456.539387960244,-0.290076135032806,0.0918095257049162,-3.15954289934071,0.00158016835505342,0.00352802927083432,"YY1AP1","55249"
"ENSG00000132676",1367.00803191968,-0.139268673662933,0.0589222453192952,-2.36360092709037,0.0180982962518177,0.0340046774807865,"DAP3","7818"
"ENSG00000116580",822.36202802311,0.0767456532666689,0.0694720104418902,1.10469889641185,0.269290081771675,0.371575435366627,"GON4L","54856"
"ENSG00000132718",1474.22634376115,0.0500384330961635,0.0647429018748219,0.772879059281449,0.439593958899149,0.554638795159289,"SYT11","23208"
"ENSG00000143622",832.526872137298,0.7820414518838,0.0721494315262458,10.8391907647854,2.24447588597096e-27,2.06228713263342e-26,"RIT1","6016"
"ENSG00000132680",400.497225819277,0.221433854335634,0.0997199931700247,2.22055625252686,0.0263810316503921,0.0479353525414225,"KHDC4","22889"
"ENSG00000173080",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RXFP4","339403"
"ENSG00000116584",1848.58686617251,-0.607594734035336,0.0621582929980026,-9.77495849274467,1.44216431159217e-22,1.12816441742279e-21,"ARHGEF2","9181"
"ENSG00000163479",4210.96560993555,0.0869209539544057,0.0407733018898486,2.13181052123833,0.0330224263637391,0.0587925247340887,"SSR2","6746"
"ENSG00000160803",851.453546403756,0.142524794214505,0.0679505729244512,2.09747744692259,0.0359513315866792,0.0634855888958157,"UBQLN4","56893"
"ENSG00000116586",382.272596399703,0.362502071375548,0.0973947738591642,3.7219868891501,0.000197661288556346,0.00049659770225086,"LAMTOR2","28956"
"ENSG00000132698",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RAB25","57111"
"ENSG00000254726",969.467071635006,1.62550187502457,0.0811689743321272,20.0261477787478,3.25915372112966e-89,1.21603563397491e-87,"MEX3A","92312"
"ENSG00000160789",11664.0945650941,-0.689638315055655,0.0369610481722461,-18.6585161719927,1.07679948229465e-77,3.21252444738027e-76,"LMNA","4000"
"ENSG00000196189",3.09525260826424,-0.497075290292356,1.02178567366956,-0.486477059819401,0.626628966232597,0.72521221282885,"SEMA4A","64218"
"ENSG00000160785",586.571438027615,-0.171944489613637,0.0818614482837101,-2.10043302700586,0.03569076627151,0.0631010692549801,"SLC25A44","9673"
"ENSG00000260238",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PMF1-BGLAP","100527963"
"ENSG00000160783",96.9191844829932,-0.219445401778367,0.181230546939927,-1.21086320978277,0.225947834726681,0.321354668294676,"PMF1","11243"
"ENSG00000242252",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504587,0.776980452864612,NA,"BGLAP","632"
"ENSG00000160781",7.97343396069713,0.726246124635544,0.626532960970272,1.159150706949,0.246394759977449,0.346042116690265,"PAQR6","79957"
"ENSG00000198952",2406.10497539496,-0.334598653160238,0.0501048419880783,-6.67797042928207,2.42273906259091e-11,1.09495026999279e-10,"SMG5","23381"
"ENSG00000163472",46.6920579143795,0.168119537701041,0.26258384713505,0.64025087428388,0.522009512954889,0.632953123035458,"TMEM79","84283"
"ENSG00000198715",636.990570352512,0.635597119458454,0.0790945471524762,8.03591577853235,9.28825308178159e-16,5.30788188907705e-15,"GLMP","112770"
"ENSG00000189030",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504587,0.776980452864612,NA,"VHLL","391104"
"ENSG00000163468",4995.96438354932,-0.154771575486791,0.0449310632970051,-3.44464528835459,0.000571809237525957,0.00135356963422062,"CCT3","7203"
"ENSG00000163467",2.31487596673894,-0.949987743931338,1.20667359412559,-0.787278140962172,0.431119062858489,0.546170579207909,"TSACC","128229"
"ENSG00000125462",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MIR9-1HG","10485"
"ENSG00000116604",1524.88905917266,0.856298900874819,0.0577884871407453,14.8178113538304,1.12386983392706e-49,1.91930401070881e-48,"MEF2D","4209"
"ENSG00000183856",323.429239491754,-2.81373707390766,0.130539001605594,-21.5547617133536,4.77722254409486e-103,2.19335532258162e-101,"IQGAP3","128239"
"ENSG00000163382",423.690264490997,-0.0793930671671415,0.0918280505688701,-0.864584042406493,0.387267134174867,0.501233250502256,"NAXE","128240"
"ENSG00000160818",419.662816386748,-0.451213482357104,0.0920831411366406,-4.90006614443741,9.58043958088681e-07,3.08424024777435e-06,"GPATCH4","54865"
"ENSG00000280316",0.593386371671214,-1.22872948646966,2.4830626528714,-0.494844334696416,0.620710006445078,0.719920049971477,NA,NA
"ENSG00000132702",0.294011022566302,1.61415179810886,3.081337706403,0.523847741438618,0.600384444673341,NA,"HAPLN2","60484"
"ENSG00000132692",1.82552075267164,0.256060450566939,1.39483617062794,0.183577437952203,0.854344964197149,0.901506127467429,"BCAN","63827"
"ENSG00000132688",6013.69984713121,-0.669605864401498,0.0413747158590574,-16.1839386808723,6.54690240250449e-59,1.38832010946923e-57,"NES","10763"
"ENSG00000143320",90.5681711105335,-0.968313020789291,0.19428644080478,-4.98394544044509,6.23006534261378e-07,2.03589141949982e-06,"CRABP2","1382"
"ENSG00000143319",524.570887786958,-0.233041109912111,0.0847458223063322,-2.74988316320459,0.00596165173691442,0.0122201423224819,"ISG20L2","81875"
"ENSG00000143303",116.804413402578,0.404519197898483,0.179191232929304,2.25747203859062,0.0239785947640547,0.0439056441337604,"METTL25B","51093"
"ENSG00000143314",422.16239765822,-0.584356703007615,0.0932038493252831,-6.26966275789962,3.61830909956974e-10,1.51367128894291e-09,"MRPL24","79590"
"ENSG00000143321",3644.87246471558,-0.0557602549417213,0.0451237269653838,-1.23571918127457,0.216562965113965,0.310477138117667,"HDGF","3068"
"ENSG00000143294",918.794062692258,-0.0567271081972545,0.0671197575802216,-0.845162590604625,0.398020065954513,0.512549203149314,"PRCC","5546"
"ENSG00000027869",0.562848076992103,0.842991252992887,2.52208253762366,0.334244117873781,0.738195355178818,0.8156175983676,"SH2D2A","9047"
"ENSG00000198400",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NTRK1","4914"
"ENSG00000187800",613.337000494287,-1.17874616429307,0.090330865858009,-13.0492069692539,6.42123104142459e-39,8.36747153744612e-38,"PEAR1","375033"
"ENSG00000160838",0.656014022462488,-1.58896497276585,2.24480252110629,-0.707841762393769,0.47904352862046,0.59204557860028,"LRRC71","149499"
"ENSG00000132694",841.860046515924,-0.261063606079129,0.069724221160105,-3.74423122604208,0.000180946958364068,0.000456643197323569,"ARHGEF11","9826"
"ENSG00000253831",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504587,0.776980452864612,NA,"ETV3L","440695"
"ENSG00000117036",464.693469557783,0.553636170108733,0.0888476187736698,6.23130003651606,4.62580179904498e-10,1.91718410895177e-09,"ETV3","2117"
"ENSG00000183853",5543.03785295727,0.459277845136571,0.0394670977684543,11.6369804496663,2.67312626867362e-31,2.75886099073612e-30,"KIRREL1","55243"
"ENSG00000158473",3.82103427558311,5.29974131910723,1.39957325214216,3.78668377021035,0.000152671195107866,0.000388411543845974,"CD1D","912"
"ENSG00000163564",0.493821312085274,2.32480040001448,2.54647927401313,0.912946916057444,0.361270460970412,0.473996621898152,"PYHIN1","149628"
"ENSG00000163565",1012.4495515289,-0.237078059364551,0.0641288688363653,-3.69690068866631,0.000218247670393432,0.00054452923078693,"IFI16","3428"
"ENSG00000163568",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"AIM2","9447"
"ENSG00000158716",56.1030357720976,0.192655349940515,0.235418184701349,0.818353731615583,0.413155233177644,0.52847438175422,"DUSP23","54935"
"ENSG00000158714",0.797740627631187,0.197879473258056,2.09342837174779,0.0945241193482287,0.92469282375012,0.94916504762481,"SLAMF8","56833"
"ENSG00000188004",2.15378536581348,0.233558693674402,1.29372246429499,0.180532301262681,0.856734698228982,0.903122522172859,"SNHG28","284677"
"ENSG00000243284",1.78877266625941,-0.831646869697191,1.35946854407338,-0.611744106417737,0.540707075224485,0.650366512254832,"VSIG8","391123"
"ENSG00000213085",11.6116066779142,-1.42560212823294,0.568307800532677,-2.50850353786578,0.0121243754034512,0.0235737525984253,"CFAP45","25790"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.041354318547204,-25.580778260111,2.4967508925153e-144,2.1026922659366e-142,"TAGLN2","8407"
"ENSG00000085552",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"IGSF9","57549"
"ENSG00000162723",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"SLAMF9","89886"
"ENSG00000143315",219.087796188602,-0.354500548766965,0.123941137948829,-2.86023312867538,0.00423329683503652,0.00888751121862794,"PIGM","93183"
"ENSG00000177807",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KCNJ10","3766"
"ENSG00000162729",557.830907345905,0.85559623450245,0.0864269242828017,9.89964923086713,4.17737607034968e-23,3.31893091777971e-22,"IGSF8","93185"
"ENSG00000143318",1.20004502488826,0.362035696236018,1.69669642361573,0.213376825221629,0.83103305507171,0.885786155033403,"CASQ1","844"
"ENSG00000162734",6922.9105871968,-0.703888752193296,0.0431603389904448,-16.3086937836408,8.56037813872457e-60,1.84179347457697e-58,"PEA15","8682"
"ENSG00000132716",561.99277835801,0.243175675327804,0.0823161419653341,2.95416754869552,0.00313513742152732,0.00672375659465507,"DCAF8","50717"
"ENSG00000258465",0.662862088559344,-0.0551414820766685,2.16039225349269,-0.0255238288266965,0.979637142021662,0.985424094096804,NA,NA
"ENSG00000162735",732.792834012537,-0.00980754287545664,0.0750064822955729,-0.130755937024332,0.895968380802051,0.928802278698785,"PEX19","5824"
"ENSG00000122218",6923.31390375242,-0.479125758120534,0.0403571187231431,-11.8721497787645,1.65168002092177e-32,1.78333041379818e-31,"COPA","1314"
"ENSG00000162736",3264.81449857537,0.389432611595401,0.0450686768812854,8.640870745356,5.57862021819274e-18,3.53320604966586e-17,"NCSTN","23385"
"ENSG00000171786",1.21940571450885,2.4712793684956,1.77647891000302,1.39111100873773,0.164191767099885,0.245024125508111,"NHLH1","4807"
"ENSG00000162738",159.812680192901,0.913101646371542,0.149663897468866,6.10101475248225,1.05397178891385e-09,4.25573595205817e-09,"VANGL2","57216"
"ENSG00000158769",15.5578691665604,0.410778325311324,0.472076785221931,0.870151505370488,0.38421761366666,0.498332302095156,"F11R","50848"
"ENSG00000215845",0.865963823326862,0.499729753949823,1.95500220577911,0.255615954024292,0.798247398055096,0.859983198284796,"TSTD1","100131187"
"ENSG00000158773",457.407359707371,0.511229132606936,0.0885830918859063,5.77118185562309,7.87174645478075e-09,2.99158842832797e-08,"USF1","7391"
"ENSG00000186517",3.84330867907507,0.523585271306503,0.931732219921987,0.561948229449812,0.574151292280885,0.680896924645169,"ARHGAP30","257106"
"ENSG00000143217",2.34116883898112,2.48159304683322,1.42208225703569,1.7450418458958,0.0809775851587449,0.13201854536168,"NECTIN4","81607"
"ENSG00000162755",4.18074864775982,0.0695042203774447,0.883446403291871,0.0786739525096942,0.937291964131407,0.957178639236002,"KLHDC9","126823"
"ENSG00000143256",790.813510826154,-0.00337300937306319,0.0751587303488012,-0.0448784772894582,0.964204172191436,0.975054280894564,"PFDN2","5202"
"ENSG00000158793",196.45978779047,-0.139020003003116,0.128235485811648,-1.08409932027168,0.278320764203995,0.381784384106336,"NIT1","4817"
"ENSG00000158796",330.867200992377,-0.378073266903127,0.105568904139637,-3.58129384769445,0.000341896856081806,0.000834527304560063,"DEDD","9191"
"ENSG00000143222",879.359535202374,0.325684399217344,0.0686195398671753,4.74623408795455,2.07238860033018e-06,6.42601792376734e-06,"UFC1","51506"
"ENSG00000143258",157.442057234053,-0.88133893446398,0.149352551956528,-5.90106377774188,3.61165247624857e-09,1.40407634383939e-08,"USP21","27005"
"ENSG00000143224",104.610405105556,0.22779043730553,0.177475313976134,1.28350491232917,0.199315239673837,0.289981046625174,"PPOX","5498"
"ENSG00000158850",653.462671732825,0.492474680745893,0.0787838199073314,6.25096220677241,4.07931590803298e-10,1.69737317483314e-09,"B4GALT3","8703"
"ENSG00000158859",27.1827476128337,-0.591397049498062,0.351856168683548,-1.68079204554163,0.0928033142508557,0.148666874503164,"ADAMTS4","9507"
"ENSG00000158864",1218.19338550617,0.0589707309487038,0.0604863780730128,0.974942339538341,0.329588862512922,0.439646616586752,"NDUFS2","4720"
"ENSG00000158869",3.12175990422228,0.990891345736328,1.04215697885685,0.950808146794974,0.341701776226835,0.452999980033381,"FCER1G","2207"
"ENSG00000158882",170.256614320797,-0.355754274026946,0.137673138087187,-2.58405001127852,0.00976476339468741,0.0192887123590542,"TOMM40L","84134"
"ENSG00000143257",3.91065907214156,0.100294924643951,0.87965080642317,0.114016748363784,0.909224516749323,0.938846138012438,"NR1I3","9970"
"ENSG00000248485",0.479612215935102,0.584003878773413,2.65452557951902,0.220003108381886,0.825868733873218,NA,"PCP4L1","654790"
"ENSG00000158887",15.5193608202056,1.16573599499318,0.46481254222624,2.50797017956925,0.0121426914230499,0.0236031371924174,"MPZ","4359"
"ENSG00000143252",1305.35034194608,0.146736833688477,0.0593184146668639,2.47371468898083,0.0133716436003528,0.0257643199610405,"SDHC","6391"
"ENSG00000143226",1.52252146084361,1.82424463059094,1.56453850023175,1.16599535921981,0.24361632180321,0.342677106492596,"FCGR2A","2212"
"ENSG00000173110",4.12235256672107,0.198486963824272,0.901135103432393,0.220263269146038,0.825666124653482,0.881659712008623,"HSPA6","3310"
"ENSG00000132185",11.2586377737755,-0.615296015623899,0.532137078696292,-1.1562735247304,0.247569294023082,0.347393721347443,"FCRLA","84824"
"ENSG00000162746",30.1280663262085,-0.0798871331187269,0.33281272570984,-0.24003629352916,0.810302120777105,0.869158126347378,"FCRLB","127943"
"ENSG00000081721",224.154760518321,-0.312032228764701,0.120190044780413,-2.59615702227904,0.00942729718570614,0.0186796861956086,"DUSP12","11266"
"ENSG00000118217",1013.56309749992,-0.91672763083181,0.0648906533653393,-14.1272676924759,2.57960305220844e-45,3.99770660183469e-44,"ATF6","22926"
"ENSG00000162745",48.5037814443774,0.585890985758467,0.271379603355927,2.15893522767827,0.0308551923915248,0.0552074572619028,"OLFML2B","25903"
"ENSG00000198929",11.0483398602251,2.60399870089878,0.659841301722871,3.94640149699578,7.93345381661342e-05,0.000208159591150523,"NOS1AP","9722"
"ENSG00000239887",25.6824110757332,2.75849472855796,0.465481538003493,5.92610985258293,3.1019511991336e-09,1.21264076320507e-08,"C1orf226","400793"
"ENSG00000171722",0.294011022566302,1.61415179810886,3.081337706403,0.523847741438618,0.600384444673341,NA,"SPATA46","284680"
"ENSG00000198574",0.504669729568873,-0.999836871396857,2.47569828727014,-0.403860549784255,0.686315267739556,0.774312098529285,"SH2D1B","117157"
"ENSG00000152332",5471.59830406256,0.648410690004061,0.0474112598518352,13.6763016218174,1.40667425044591e-42,2.03450099146926e-41,"UHMK1","127933"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673344118,-25.9893116678217,6.54084648658429e-149,5.87798753166337e-147,"UAP1","6675"
"ENSG00000162733",4828.25859193689,-0.838924974814804,0.0609850213679822,-13.756246304363,4.67160203318697e-43,6.8781289475634e-42,"DDR2","4921"
"ENSG00000132196",82.2109200610573,1.00599703579186,0.203807860583143,4.93600704562357,7.97382278120113e-07,2.58338536270262e-06,"HSD17B7","51478"
"ENSG00000185860",1.71332499580326,-0.203303017994828,1.34069338313929,-0.15164020390612,0.87947072193602,0.917768144154433,"CCDC190","339512"
"ENSG00000117152",4323.58925869285,0.678122177623388,0.0505242353905852,13.4217207322597,4.5111551796905e-41,6.26039595464017e-40,"RGS4","5999"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036209,24.1166584649414,1.67176163513557e-128,1.15132817657141e-126,"RGS5","8490"
"ENSG00000143228",132.19342759075,-2.80268474739792,0.193869098106766,-14.4565832036545,2.27830156228823e-47,3.66968398087475e-46,"NUF2","83540"
"ENSG00000185630",521.095414345871,-0.300381579913194,0.100508082143569,-2.98863109818491,0.00280230251488601,0.00604778656675795,"PBX1","5087"
"ENSG00000143198",854.265039070195,0.118659451668616,0.0688746091900053,1.72283303040266,0.0849187237629072,0.137697453055091,"MGST3","4259"
"ENSG00000143149",1010.25440517232,-1.45276924469579,0.0671455925049361,-21.6361073079963,8.21531532023285e-104,3.81947372837829e-102,"ALDH9A1","223"
"ENSG00000143183",1482.0409352189,0.191545628148797,0.0592768207892252,3.231374854429,0.00123196258013163,0.00279720605545833,"TMCO1","54499"
"ENSG00000143179",821.904067455612,-0.126041015931342,0.0819725056903641,-1.5376011123466,0.124146175330765,0.192111122640153,"UCK2","7371"
"ENSG00000188859",1.47168235203992,0.874301269985973,1.49486253482836,0.58487068182919,0.55863467341917,0.665628411096428,"FAM78B","149297"
"ENSG00000143157",705.99771253249,-0.89203494387055,0.0765329271472733,-11.6555707081998,2.14935516403197e-31,2.22765094286239e-30,"POGK","57645"
"ENSG00000152382",80.2979579705123,-0.64272332339907,0.209013736978961,-3.07502909946902,0.00210482016400365,0.00462721354073476,"TADA1","117143"
"ENSG00000143195",2.26641328001323,-1.04664125243376,1.19803406511031,-0.873632297206335,0.382318531708536,0.496441455534837,"ILDR2","387597"
"ENSG00000143194",0.177436594104331,0.785955538541566,4.05983006390922,0.193593211087453,0.846494414395661,NA,"MAEL","84944"
"ENSG00000143190",122.171486880045,0.383887188986037,0.168855538199381,2.27346519444775,0.0229981612730963,0.0422574368336732,"POU2F1","5451"
"ENSG00000143162",269.547385527805,0.807947902731564,0.120490235698814,6.70550520584232,2.00710736308997e-11,9.12986059173457e-11,"CREG1","8804"
"ENSG00000198771",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RCSD1","92241"
"ENSG00000197965",2906.67285166628,-0.831698619491343,0.0478771031152564,-17.3715318048622,1.35558314188524e-67,3.36339803789641e-66,"MPZL1","9019"
