"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000085365",1072.70421020653,-0.107095111466991,0.112257926796141,-0.954009347255045,0.34007891094376,0.645531446335894
"ENSG00000085377",640.419377302493,0.541865087227661,0.102456282232928,5.2887443836364,1.23158860012721e-07,4.40955303757131e-06
"ENSG00000085382",328.753125688403,-0.178894777819192,0.179263189867146,-0.99794485388647,0.318306100244096,0.622674488271355
"ENSG00000085415",393.381525407679,0.715640407012411,0.168444451522667,4.24852466521349,2.15182957777269e-05,0.000426563598892243
"ENSG00000085433",560.304921855984,0.105306099901955,0.123374257985964,0.853550016194908,0.393354363529286,0.693071381182197
"ENSG00000085449",1780.69087675545,0.0321481369018374,0.105984740957409,0.303327975437109,0.761639928528184,0.920733531107762
"ENSG00000085465",49.5866685887734,0.813284526743704,0.377662427061364,2.15346952322466,0.0312817968012111,0.145593980502256
"ENSG00000085491",919.1778665903,0.235614688230948,0.104093456008096,2.26349183960827,0.0236053870874385,0.119526441805167
"ENSG00000085511",776.801959684064,-0.486076618596668,0.238595487132555,-2.03724146017322,0.0416258509551226,0.176630373038616
"ENSG00000085514",31.1067422764627,0.175020830223674,0.542430130017421,0.322660598182576,0.746952295413622,0.915406418031987
"ENSG00000085552",2.85413535138283,-3.22595170193045,1.3591907841118,-2.37343553211225,0.0176234692682919,NA
"ENSG00000085563",103.06411108277,-0.727437143116194,0.292438720292901,-2.48748572824969,0.0128649615273301,0.0782175200045822
"ENSG00000085644",321.625097435159,-0.295113004577683,0.177097126367306,-1.66639070114333,0.0956356216946657,0.30863416765158
"ENSG00000085662",2472.18464114087,-0.482083505176136,0.313135506935543,-1.53953638121074,0.123673403204329,0.361799051869723
"ENSG00000085719",2763.91857697695,0.435959232442314,0.112273608088822,3.88300723441093,0.000103172497272804,0.00163789043102371
"ENSG00000085721",366.732814974185,0.209794909566501,0.136340527859833,1.5387567648424,0.123863688510753,0.361993180175524
"ENSG00000085733",9505.85924222745,0.0674523139922703,0.0641762575110472,1.05104779568455,0.293236638713923,0.596516976940546
"ENSG00000085741",5.86995494578772,-0.566452189092272,0.750980145282791,-0.754283841790474,0.45067880265524,NA
"ENSG00000085760",515.537549088798,0.0946462276847831,0.0978489118928521,0.967269087145537,0.333409532974302,0.639074750802633
"ENSG00000085788",1124.98592875571,0.26080423414364,0.170059006697486,1.53361024040072,0.125125567526449,0.363530053590713
"ENSG00000085831",10.6423084820632,0.262983486277892,0.573281692979178,0.458733445527003,0.646425593345882,0.863785197651211
"ENSG00000085832",2056.24772835062,0.0832520594461414,0.141067241873436,0.590158695530704,0.555084260814877,0.808103027114139
"ENSG00000085840",9.44367330970181,-0.21775861335345,0.569977807771583,-0.382047529542967,0.702426110280265,NA
"ENSG00000085871",127.466571607141,-0.0604825957015674,0.231766753067914,-0.260963209351447,0.794120879082618,0.933552799325176
"ENSG00000085872",769.921917678168,-0.0390823542824423,0.111517367770968,-0.350459798896158,0.725993655230824,0.904580329779583
"ENSG00000085978",287.360478236654,0.336496504089929,0.152833094274408,2.20172538995879,0.0276847121162898,0.133275576923461
"ENSG00000085982",1090.60202923598,-0.247809539137243,0.0956961429077085,-2.58954573933284,0.00961026548942634,0.062649673474415
"ENSG00000085998",1096.82723189886,0.154842811716031,0.139510084468362,1.10990407830444,0.267040362910401,0.566273634315041
"ENSG00000085999",8.39887616859174,-1.22151323143733,0.748483525207094,-1.63198412563504,0.102682830348355,NA
"ENSG00000086015",1792.84678610865,-0.324960178741362,0.112433078599357,-2.89025420978928,0.00384930413009497,0.031208624759255
"ENSG00000086061",3639.73697208395,-0.276612399362252,0.120385720788336,-2.29771768238691,0.0215778624956208,0.11182154650106
"ENSG00000086062",3238.14445797698,-0.581662131328349,0.118862053017695,-4.89358980903483,9.90130993670674e-07,2.75653196675411e-05
"ENSG00000086065",1354.79424218667,0.0420797216994004,0.117805395839851,0.357196895773818,0.720944409635502,0.902349011957216
"ENSG00000086102",1135.06485181789,-0.327348824788798,0.0966350580379232,-3.38747480919744,0.00070539194609393,0.00784373056064065
"ENSG00000086159",2.59898215181134,1.10031174670623,1.46705377951481,0.750014595286435,0.453245914427691,NA
"ENSG00000086189",493.381566681481,0.321276973455652,0.1766953963934,1.81825322002363,0.069025439139476,0.249615634137384
"ENSG00000086200",530.315208387265,-0.136647096389389,0.151418094099365,-0.902448925950136,0.366818440991588,0.668005591969406
"ENSG00000086205",3.34556873644924,-0.502843392031567,0.978453758677934,-0.513916357898199,0.607310470335226,NA
"ENSG00000086232",2138.90049671413,0.140161415292934,0.0774435318671432,1.80985308796847,0.0703185726957857,0.252723014588912
"ENSG00000086288",0,NA,NA,NA,NA,NA
"ENSG00000086289",1127.2292530388,0.134544284129527,0.323710454536289,0.415631569027511,0.677679622426497,0.881437468365622
"ENSG00000086300",2.73855729751563,-0.16841154881921,1.13606685691391,-0.148240878425672,0.882152671870894,NA
"ENSG00000086475",801.683854038646,-0.109409336207752,0.131341871577886,-0.833011855955414,0.404838042786475,0.702074840295047
"ENSG00000086504",581.708573383531,-0.151893661759565,0.138641320748548,-1.09558723863466,0.273259448860154,0.573201433931723
"ENSG00000086506",0.671243693746795,-1.58393896452483,2.34315837730987,-0.675984594068847,0.499050426416053,NA
"ENSG00000086544",966.256843033728,0.599160785738314,0.249083858746971,2.40545810054663,0.0161522040520544,0.0922069846846451
"ENSG00000086548",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000086570",15.9863092826918,-0.0692546640485972,0.456320734958597,-0.151767515133584,0.879370304454104,0.965393251516568
"ENSG00000086589",512.493911532321,-0.0775170786907863,0.129654704899632,-0.597873241474684,0.54992451567079,0.803841983383276
"ENSG00000086598",5226.28857745242,0.0527274962395686,0.114211968778087,0.461663491170683,0.644322656110037,0.863022824443152
"ENSG00000086619",133.168005773213,0.23521004582099,0.250389657361437,0.939376044120962,0.347537708077415,0.651323313835251
"ENSG00000086666",1037.77458834058,-0.0719310487112573,0.0796558266866684,-0.903023064391799,0.366513654025375,0.667811512297198
"ENSG00000086696",55.1137655308668,-0.172872508026416,0.78930127822347,-0.219019673217192,0.826634722786623,0.947701413221678
"ENSG00000086712",571.181152056215,0.0217733031081982,0.220552918119204,0.0987214465075914,0.92135944019372,0.979043623867165
"ENSG00000086717",2.92611651193201,2.39089171904646,1.19974465626232,1.99283381390089,0.0462796477451314,NA
"ENSG00000086730",36.7098964994176,0.0140385519258992,0.306580457884281,0.0457907592113978,0.963477024167421,0.990681797296041
"ENSG00000086758",8324.43552619914,-0.0151473676389,0.0833738400996258,-0.181680100386403,0.855833783647933,0.958344003944396
"ENSG00000086827",319.468310537778,-0.0697764698343538,0.106533089685492,-0.654974619062945,0.512484095476825,0.778961423725062
"ENSG00000086848",598.319753636337,0.357378724619684,0.22948276667911,1.55732271225147,0.119393885649926,0.353976091220151
"ENSG00000086967",2.3346353248304,-2.88731385384392,1.7866947933735,-1.61600843331072,0.106092489867772,NA
"ENSG00000086991",39.6818566007586,0.0379494573828659,0.44648702462949,0.0849956556169972,0.932264844528027,0.981788294202996
"ENSG00000087008",337.467931157026,-0.185980824487937,0.187383404738306,-0.992514917463865,0.320946406188101,0.626302450936579
"ENSG00000087053",727.693509627658,0.0663664254623202,0.134987685366216,0.491647999462106,0.622968204893782,0.849873389863941
"ENSG00000087074",1564.52585050168,0.0237367051594895,0.130271677265381,0.182209254212139,0.855418510754462,0.958245045266547
"ENSG00000087076",251.07386192381,-0.553474346861196,0.188257381130507,-2.93998749763499,0.00328225490439641,0.027494331043741
"ENSG00000087077",1710.23377208096,-0.317049437300612,0.1712570532714,-1.85130732570861,0.0641253527927136,0.237367519615612
"ENSG00000087085",6.33047163242658,-0.0395677084491417,0.73488766816265,-0.0538418457178197,0.957061169791436,NA
"ENSG00000087086",187654.439105845,-0.626117546253464,0.173701657997725,-3.6045571094184,0.000312685689202973,0.00408243514049916
"ENSG00000087087",1629.47748590168,0.0825922576633345,0.155735942002597,0.530335236691586,0.595879519961606,0.834782274374454
"ENSG00000087088",1473.08723616476,-0.053764595010117,0.213250141832622,-0.252119855809129,0.800948422878739,0.93665995224004
"ENSG00000087095",206.556318788691,0.0546923276967424,0.154295779748801,0.354464184216726,0.722991040682542,0.902835713302457
"ENSG00000087111",1122.64722764221,0.172786311715573,0.144401036328212,1.19657251851603,0.231473217272748,0.522725930279271
"ENSG00000087116",4504.92532616987,0.671184323926492,0.125078796873219,5.36609194128093,8.04609382160645e-08,3.01628937941163e-06
"ENSG00000087128",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000087152",1105.85768039612,0.22794946133098,0.144588404619161,1.57654040053481,0.114901315702408,0.344931699962927
"ENSG00000087157",722.045564695354,0.152583784098988,0.143277327192298,1.06495414933445,0.286896679007145,0.589719083002607
"ENSG00000087191",1637.46843765628,0.483140185310277,0.157143506607293,3.07451574513773,0.00210844591822137,0.0193246502116181
"ENSG00000087206",440.160065053781,-0.142014658321452,0.120979020922189,-1.17387839014495,0.240443739313163,0.533165509794708
"ENSG00000087237",4.77979247854991,-0.710516274014203,0.772418482516632,-0.91985923446479,0.357646324203965,NA
"ENSG00000087245",131278.309501232,-0.196319496439119,0.133056578608415,-1.47545877469829,0.140089243840309,0.388937048205587
"ENSG00000087250",1.30331144167227,0.352604235660312,1.30842673861876,0.26948718277688,0.787554804176473,NA
"ENSG00000087253",831.679372043548,-0.313794004445551,0.170749666868068,-1.83774299652372,0.0661002848997889,0.242511825292467
"ENSG00000087258",5.44681618689389,-0.944638805270067,1.12385762519268,-0.840532451882515,0.400609914107637,NA
"ENSG00000087263",690.299215867529,0.114863085828314,0.179516029189247,0.639848632721397,0.522271011732703,0.784121691834007
"ENSG00000087266",437.048022586953,-0.929443350619032,0.17414746859828,-5.33710514485314,9.44422781757011e-08,3.48860561700242e-06
"ENSG00000087269",850.208694715668,0.221592084605289,0.101849588513311,2.17567972379513,0.0295792173741823,0.140097518170606
"ENSG00000087274",7445.43710789052,0.174392703597328,0.0899360806825187,1.93907386528158,0.0524923445031375,0.207408441821032
"ENSG00000087299",129.970998774956,-0.171228307235622,0.292044518413774,-0.586308923603977,0.557667935398544,0.810369890847675
"ENSG00000087301",278.69260313129,0.378533678090421,0.232756289060867,1.62630913054054,0.10388391040364,0.325268104830087
"ENSG00000087302",1902.70668822558,0.0234202406329915,0.122020655945796,0.191936688517682,0.847791798412018,0.955902842251453
"ENSG00000087303",7475.60489625741,0.521158085223635,0.30363688035266,1.71638598255368,0.0860914204265852,0.287181949508818
"ENSG00000087338",326.211400733106,0.53402315098285,0.176989587731886,3.01725744336903,0.00255073083304243,0.022617575214536
"ENSG00000087365",4341.88609482324,0.0882359261387683,0.0816802124447691,1.08026073265213,0.280026090450074,0.58119708645558
"ENSG00000087448",1029.52932093845,1.03300403983251,0.14273387918211,7.23727292883651,4.57796310731817e-13,4.68467913921173e-11
"ENSG00000087460",15327.7375941622,-0.08194392680003,0.157062825657305,-0.521727063403424,0.601860378721836,0.838883775788114
"ENSG00000087470",1144.78505122277,0.235453282295603,0.0933178662990845,2.52313186781375,0.0116314774598805,0.0724933029341115
"ENSG00000087494",60.847880421415,0.695861025203675,0.527614997500008,1.3188802981357,0.187209133747169,0.462676620528863
"ENSG00000087495",4.11238788150828,0.335476264340213,1.07285935570483,0.312693609424524,0.754513451218949,NA
"ENSG00000087502",1134.66197532032,-0.0197499744674591,0.166554333567943,-0.118579769402412,0.905608293927659,0.973707595711266
"ENSG00000087510",9.46411150992197,0.958745216173582,0.717015482595465,1.33713321322309,0.181179157486166,NA
"ENSG00000087586",175.648556946794,-0.227815226039409,0.323642826420635,-0.703909394683508,0.481489200477076,0.757096525158525
"ENSG00000087589",412.587494913732,0.418755405384497,0.294188596819243,1.42342500665242,0.154612987583954,0.413274567059475
"ENSG00000087842",199.867861171117,-0.632596999970967,0.3890666202569,-1.62593490943342,0.103963502839644,0.325382775471463
"ENSG00000087884",294.602789476842,0.360067493553351,0.135819920143133,2.65106541937218,0.00802382981918769,0.0545916004544464
"ENSG00000087903",233.018941741476,-0.553408599438984,0.224896629674105,-2.46072429027026,0.0138656874184706,0.0824309485505304
"ENSG00000087995",251.75510086043,-0.00365780726909397,0.135660871974693,-0.0269628759999148,0.978489343919001,0.993947870515914
"ENSG00000088002",5.45022547189824,-1.00118584434749,0.856897459305202,-1.1683846573186,0.242651640881948,NA
"ENSG00000088035",171.662436645895,-0.0773968299586466,0.194417466655552,-0.398096072796639,0.690559369126535,0.888197167339394
"ENSG00000088038",794.850316332819,0.249042833031177,0.177540652707797,1.40273694634356,0.160695295630689,0.422963199917758
"ENSG00000088053",0.351163814538113,0.819007463184236,3.3179042764639,0.246844813756081,0.80502832702219,NA
"ENSG00000088179",299.940298231931,-0.550040922326011,0.225103264727371,-2.44350486427721,0.0145453735163412,0.085119660705173
"ENSG00000088205",1037.37180268016,0.0265616838131478,0.112088465697193,0.236970714586319,0.81267950961211,0.942127511271501
"ENSG00000088247",2671.4954520885,-0.00392666248057614,0.127601696852136,-0.0307728077090253,0.975450726450861,0.992689238818592
"ENSG00000088256",1826.9973172118,0.231861557572001,0.104088129580859,2.22755042775442,0.0259105095017658,0.127077288343343
"ENSG00000088280",885.805467948269,-0.0672531359848544,0.154295450383638,-0.435872450014808,0.662929274734134,0.873428783457891
"ENSG00000088298",642.963903173432,0.0307389988869511,0.146546961964623,0.209755278955367,0.833858678741071,0.951106317934442
"ENSG00000088305",52.7378755045592,-0.657145753952113,0.349342741119034,-1.88109176634702,0.0599594368441044,0.227533367828605
"ENSG00000088320",3.29837081986257,2.60282299356911,1.37688699863968,1.89036790683667,0.0587087725222019,NA
"ENSG00000088325",259.098901124438,-0.815655839798643,0.228510441236795,-3.5694466974199,0.000357735993000996,0.00455669605887308
"ENSG00000088340",139.10883173055,0.238784930432548,0.316803388758427,0.753732248156695,0.451010013836049,0.73526050761679
"ENSG00000088356",223.327374337804,0.100393126713576,0.124443750963521,0.8067349781429,0.419819187451989,0.713270117060193
"ENSG00000088367",1373.60760686251,-0.189856025812335,0.170386400125613,-1.11426748656212,0.265164450980358,0.563637278610178
"ENSG00000088386",5.39555699430909,0.216938995118324,0.711795025101337,0.304777341043426,0.760535740215669,NA
"ENSG00000088387",444.005230349096,0.3021251702373,0.283932912150685,1.06407238227092,0.287295910857196,0.589951842191583
"ENSG00000088448",1427.04344824805,-0.450742169146378,0.228559382549445,-1.97210092238882,0.0485980866996612,0.196954247542513
"ENSG00000088451",114.081434843099,0.1743865623168,0.219444378557741,0.794673180798365,0.426803636926215,0.717819384265857
"ENSG00000088538",31.2288786405659,-0.527356070776667,0.37161004078049,-1.41911146875651,0.155866520830579,0.415232798237313
"ENSG00000088543",510.616644881896,0.0552519843235046,0.12330922281772,0.448076656887053,0.654097874149501,0.868441509949522
"ENSG00000088682",507.994863391138,-0.166482789004278,0.163607599266064,-1.0175736930993,0.308880594480131,0.612543747990257
"ENSG00000088726",2.74960222806946,-0.904463089316906,1.15876799523116,-0.780538548733802,0.435073946554947,NA
"ENSG00000088727",66.8116197139631,0.258434251365223,0.278319430509812,0.928552673781473,0.353120957990973,0.655811332092028
"ENSG00000088756",748.740014748429,-1.49316405356452,0.438862416477193,-3.40235116406264,0.000668087335908779,0.00749924013612103
"ENSG00000088766",404.97194401248,0.658001574489158,0.138010921200735,4.76775003575336,1.86294718875574e-06,4.88137286742312e-05
"ENSG00000088782",0,NA,NA,NA,NA,NA
"ENSG00000088808",139.598552162293,-0.351427174960037,0.290404798254555,-1.21012867925134,0.226229519889784,0.515274873778333
"ENSG00000088812",3026.16000504779,0.0480293224507725,0.129889587737324,0.36977038180999,0.711553585406868,0.897758444254843
"ENSG00000088826",262.303750921952,-0.803300679251782,0.225337896654577,-3.56487164910024,0.00036403428904957,0.00462913459920717
"ENSG00000088827",2.74960929991493,0.102609101807575,1.00139561687945,0.102466098391089,0.918386720745174,NA
"ENSG00000088832",4142.55503972854,0.131940346117538,0.0890916076882271,1.48095145593577,0.138619509773329,0.386406073067554
"ENSG00000088833",996.202286912397,-0.236889520275125,0.0825736555606582,-2.86882685121173,0.00411997271110154,0.0329098031168949
"ENSG00000088836",66.5131673178067,0.329610515876562,0.335728082155415,0.981778210986766,0.32620912478944,0.631843928753162
"ENSG00000088854",1564.56322164098,0.329874220578478,0.09338523321372,3.53240238554133,0.000411802226595502,0.00512468752817492
"ENSG00000088876",356.59908024794,0.382981829435775,0.133696190514288,2.86456800274234,0.00417578483520929,0.0332504002782569
"ENSG00000088881",78.1038074875885,-0.136660243133206,0.391698129396718,-0.348891743097384,0.727170584217483,0.905255425496843
"ENSG00000088882",61.6128619953728,-0.71679003892008,0.465490224010557,-1.53986056408313,0.123594345285184,0.361707509052003
"ENSG00000088888",2939.4519715176,0.617731810906388,0.0957830890427543,6.44927843818707,1.12383924374303e-10,7.73661152113097e-09
"ENSG00000088899",230.619934951552,-0.00927901150579751,0.192305706889507,-0.0482513579855899,0.961515920069053,0.99026043367585
"ENSG00000088926",0,NA,NA,NA,NA,NA
"ENSG00000088930",2723.23675312316,-0.0569164289764688,0.0895648672900591,-0.635477176470802,0.52511724761037,0.78587118134727
"ENSG00000088970",654.703573642101,-0.156116129376864,0.205070191625284,-0.761281433150112,0.446488987931754,0.733213876592853
"ENSG00000088986",2213.77214336153,-0.0253029940968062,0.169264665979291,-0.149487750148055,0.881168774726644,0.965513922132636
"ENSG00000088992",1.96329179610038,0.330532299626502,1.72369686408097,0.191757789037189,0.847931936748318,NA
"ENSG00000089006",2373.66199328987,0.390162532414829,0.130533259239484,2.98898943217999,0.002799018125393,0.0242512182546207
"ENSG00000089009",15668.5735190902,-0.0620765281374698,0.130979985197361,-0.473939037662379,0.635543380281522,0.858094650119912
"ENSG00000089012",0,NA,NA,NA,NA,NA
"ENSG00000089022",509.971177525911,0.15427015070945,0.129692032644562,1.18951139529324,0.234238489561153,0.526041358811823
"ENSG00000089041",153.445527748107,-1.63737166793026,0.325047449167445,-5.0373312330988,4.72067467141314e-07,1.45066170643474e-05
"ENSG00000089048",409.744326054457,0.179134719704589,0.167853293823096,1.0672100357672,0.285877001758268,0.588643172256043
"ENSG00000089050",346.326193101129,-0.492552689070821,0.152434939147142,-3.23123223472653,0.00123257749528741,0.0124118259083297
"ENSG00000089053",2201.70438162701,0.023453374737276,0.101099176482231,0.231983835609166,0.816550568679604,0.943371604443711
"ENSG00000089057",869.624611449943,-0.298352507725279,0.132999545622654,-2.24325960159115,0.0248800788551617,0.123787383134502
"ENSG00000089060",928.136528403364,0.506251848337056,0.18738252796185,2.70170252180676,0.00689854531678535,0.0483025745828544
"ENSG00000089063",2494.64859992677,0.0227910561129402,0.183181586847275,0.124417833174149,0.900984454223242,0.972296175782985
"ENSG00000089091",41.1089701965222,-0.209517283896683,0.301480077176986,-0.694962286923141,0.487078936263982,0.761045134604147
"ENSG00000089094",525.251663213738,-0.0900869754901811,0.146408081018692,-0.61531422899177,0.538347222467365,0.79521611748364
"ENSG00000089101",2.95307392796428,0.311917593775106,1.06644678886529,0.29248303528298,0.769917328968789,NA
"ENSG00000089116",0,NA,NA,NA,NA,NA
"ENSG00000089123",136.698206257705,0.764777571096705,0.164116123891155,4.65997827004446,3.16242767785701e-06,7.81320834928946e-05
"ENSG00000089127",21.6543153566164,-0.831650361861831,0.630348447876968,-1.31935021758657,0.18705205654449,0.46251484022307
"ENSG00000089154",2649.7896345854,0.0452643411541291,0.16729272829646,0.270569687128994,0.786722012598333,0.930665670147365
"ENSG00000089157",40855.0847378395,0.0601504809568467,0.265900610290959,0.226214151562223,0.821034864519422,0.945379230833015
"ENSG00000089159",4130.30607416947,-0.195986707086586,0.163124548981258,-1.20145439978567,0.229574984951324,0.519795656613516
"ENSG00000089163",22.7554947495236,-0.528244397452957,0.418044369612588,-1.26360844888904,0.206370599561339,0.487936052070461
"ENSG00000089169",7.5208660302136,0.0463447130447417,0.741332728415223,0.0625154013418707,0.950152397432054,NA
"ENSG00000089177",528.749864990782,-0.0474733707489516,0.190604029904626,-0.249068032678566,0.803308156595938,0.937446924651693
"ENSG00000089195",181.783160714959,0.190584984938386,0.180813622605632,1.05404107385241,0.29186411254879,0.595009731960465
"ENSG00000089199",5.17945328489395,0.287007589957548,0.748970002108184,0.383203051056364,0.701569215965263,NA
"ENSG00000089220",3804.66467912871,0.136410901857615,0.10063327320311,1.35552484298404,0.175250398994149,0.444435246611921
"ENSG00000089225",686.893807913163,-0.328656633673788,0.175515839734036,-1.87251836741237,0.0611349232276757,0.230465168359632
"ENSG00000089234",545.935138022503,0.0261124578768516,0.149101061871858,0.175132608373328,0.860975436436054,0.960055439907528
"ENSG00000089248",2029.0728891411,-0.173821690695214,0.0740737498074933,-2.34660309687238,0.0189454240923924,0.102694505325441
"ENSG00000089250",19.0465244438543,0.346586618624755,0.418622715018214,0.827921195364841,0.407715130555761,0.704094871090836
"ENSG00000089280",2253.6149409066,0.140944187119737,0.185005790069001,0.761836627205938,0.446157516951027,0.733028378631298
"ENSG00000089289",1196.3984614903,0.115149128053437,0.110392915861878,1.04308439680595,0.29690920655088,0.600626063988139
"ENSG00000089327",902.054018726143,-0.246092037999051,0.164067531265193,-1.49994356653832,0.133629021408989,0.377837456358144
"ENSG00000089335",606.451402754605,-0.266576091329372,0.152470433297169,-1.74837891888068,0.080398435820372,0.275047280438115
"ENSG00000089351",777.372891301367,-0.174517124648055,0.165465996952435,-1.05470083196744,0.291562171175102,0.594765079584606
"ENSG00000089356",1.39260968956836,1.10654182408487,1.78105096198862,0.621285885525348,0.534411538770648,NA
"ENSG00000089472",2913.47126196444,-0.253755003564355,0.196638520433252,-1.29046436580817,0.196889476491099,0.47467225747496
"ENSG00000089486",476.22035943963,0.0568913164304064,0.183786831790713,0.309550558525277,0.756902759142272,0.919239053138384
"ENSG00000089505",27.3116949831154,-0.398883479676065,0.324369113637643,-1.2297209040737,0.2188016360761,0.505067943662938
"ENSG00000089558",0.657544880066543,0.778590096107934,2.10821955773498,0.369311674987226,0.711895424326052,NA
"ENSG00000089597",9350.1100388868,0.148019400259376,0.112426643284951,1.31658649528665,0.187977267986287,0.463546249700374
"ENSG00000089639",148.441227208867,-0.155137948762978,0.175055017242273,-0.886223949515655,0.375496860519209,0.675644523293742
"ENSG00000089682",253.940134995498,-0.168537508657192,0.158203899258574,-1.06531829776034,0.286731915260601,0.589460412192453
"ENSG00000089685",47.8806245732576,0.21462538926396,0.382467088723394,0.561160412469322,0.574688187421504,0.820375451172928
"ENSG00000089692",5.00581953103432,0.107808021253316,0.84346406284691,0.127815784930346,0.898294757958237,NA
"ENSG00000089693",2411.66658039249,-0.0901459712249914,0.150978936695213,-0.597076474362598,0.550456323902608,0.804386436270262
"ENSG00000089723",45.6302056068624,-0.656076220666226,0.30149428662333,-2.17608176929034,0.0295491468504097,0.140069430062427
"ENSG00000089737",233.257766565931,0.0332074419410997,0.480262388920404,0.0691443733825331,0.944874700672284,0.985743391718938
"ENSG00000089775",291.683741948264,0.00862484576414608,0.137724196332333,0.062624041336455,0.950065884770825,0.988102446425913
"ENSG00000089818",475.263598174997,-0.0690504905660568,0.115665875339491,-0.596982388828053,0.550519138713413,0.804400613199676
"ENSG00000089820",28.6736806266543,-0.35514200403025,0.506156423628032,-0.701644763262432,0.482900728392336,0.757878915181546
"ENSG00000089847",56.5129254467418,-0.0453070219766611,0.342863809685625,-0.132142911257398,0.894871255215303,0.96965193963195
"ENSG00000089876",585.350049966042,-0.0436665472349482,0.155244470941762,-0.281276022070565,0.778498699830831,0.927917516021449
"ENSG00000089902",486.06518231867,-0.165086455507504,0.150675461327007,-1.09564260864761,0.273235207487638,0.573201433931723
"ENSG00000089916",1179.31325070974,0.0597876857142732,0.134082631169608,0.445901793489154,0.655668186679016,0.869459301922223
"ENSG00000090006",28446.4544268015,-0.194344165485504,0.103077512903771,-1.88541768238953,0.0593734685671038,0.226150550687974
"ENSG00000090013",731.218837127637,-0.229406242958201,0.159632062801243,-1.43709377008949,0.150691351179463,0.407030589194395
"ENSG00000090020",1131.65886878576,-0.247758980399961,0.125616779669203,-1.97233985023661,0.0485708233405824,0.196949161845548
"ENSG00000090054",1652.16680148291,-0.0494915509617173,0.10035824284108,-0.493148839204851,0.621907424079148,0.849271993502421
"ENSG00000090060",3395.70751287681,0.0930095081226844,0.11508391970556,0.808188566748924,0.418982038479647,0.712975614918456
"ENSG00000090061",809.148074356869,0.2175104454378,0.137007136312389,1.58758478785993,0.112380260299933,0.340945320962035
"ENSG00000090097",933.243747012441,-0.305533829598918,0.12628463043098,-2.41940629319817,0.0155458655675876,0.089658086070493
"ENSG00000090104",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000090238",990.248180404083,0.423108913989566,0.123256069971319,3.43276330397376,0.000597463437994328,0.00686018481305846
"ENSG00000090263",389.0512225864,-0.130702463865258,0.122342112087529,-1.06833584638254,0.285369044284993,0.587935542878006
"ENSG00000090266",584.232421475536,0.111581293488069,0.16544240454368,0.674441923132287,0.500030397131103,0.771123963930009
"ENSG00000090273",1110.66908487231,0.236140970887987,0.103589160789234,2.27959150444754,0.0226319272943718,0.115797479349075
"ENSG00000090316",1241.09355545973,-0.0326849552757203,0.101619429111003,-0.321640807881504,0.74772482504727,0.915661411916352
"ENSG00000090339",304.371293672149,0.345511215377807,0.335546512055198,1.02969693608667,0.303152294325083,0.606377333920503
"ENSG00000090372",1293.53950503978,0.134536682422727,0.111694536863734,1.2045054861265,0.228394262906487,0.518284553748688
"ENSG00000090376",646.76078551557,0.835277479544449,0.264259856799705,3.16081863382506,0.00157326425548228,0.0151571801204065
"ENSG00000090382",0.953303958757851,2.55043525429705,2.11464603162914,1.20608140376674,0.227786104393393,NA
"ENSG00000090402",0,NA,NA,NA,NA,NA
"ENSG00000090432",732.076565137105,0.211578809261749,0.154975409941426,1.36524116530304,0.172177263976058,0.440101776846623
"ENSG00000090447",143.925692735752,-0.211989981482478,0.180105458451587,-1.17703251919742,0.239182526954965,0.531908853031055
"ENSG00000090470",574.380376456146,0.144033994638138,0.233419634395093,0.617060321473819,0.537194938981543,0.79447014259433
"ENSG00000090487",1923.70453601712,0.085788365733681,0.095661566461713,0.896790308864704,0.369830820184587,0.670616878207772
"ENSG00000090512",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000090520",874.606198356935,0.107730219713127,0.218101210513769,0.493945996261794,0.621344319243324,0.849130211195265
"ENSG00000090530",95.8499352572012,-0.343264618433779,0.263617437819615,-1.30213168473576,0.192871373491541,0.469234996172519
"ENSG00000090534",20.2917379540969,-0.417280835152314,0.671151257760656,-0.621738885723914,0.534113577836877,0.791579424243027
"ENSG00000090539",251.074706274481,0.0357037581849098,0.263734249784901,0.135377783560647,0.892313188567295,0.968334998627951
"ENSG00000090554",220.37585898261,-0.318787377666409,0.187454743032077,-1.70060982459035,0.0890162780818955,0.293733040849435
"ENSG00000090565",1000.3221119799,0.477730420063567,0.140607223217009,3.3976236009316,0.000679738738129426,0.00760875328083529
"ENSG00000090581",1334.43510991228,-0.177904874250014,0.116980468009038,-1.52080836466023,0.128307934722331,0.369153433010962
"ENSG00000090612",489.14171922441,-0.217761206696652,0.222430511185577,-0.979007805790501,0.327576122658956,0.633660762724659
"ENSG00000090615",2339.56740762465,0.0957156251748259,0.135911987092726,0.704247117728653,0.481278892772941,0.757096525158525
"ENSG00000090621",4197.79224107626,-0.0464802452117309,0.178811814621648,-0.259939452603171,0.794910478212079,0.933794500298104
"ENSG00000090659",1.82286155136358,0.178787047412285,1.39667501940381,0.128009053594016,0.898141808257654,NA
